Wall time,Step,Value
1756586576.5383832,917504,9.999999747378752e-05
1756586591.4768853,921600,9.999999747378752e-05
1756586607.8910165,925696,9.999999747378752e-05
1756586623.35525,929792,9.999999747378752e-05
1756586638.7161665,933888,9.999999747378752e-05
1756586653.825955,937984,9.999999747378752e-05
1756586669.3077118,942080,9.999999747378752e-05
1756586683.963642,946176,9.999999747378752e-05
1756586700.2037282,950272,9.999999747378752e-05
1756586717.8018122,954368,9.999999747378752e-05
1756586732.6475759,958464,9.999999747378752e-05
1756586748.908219,962560,9.999999747378752e-05
1756586768.7584288,966656,9.999999747378752e-05
1756586787.2990863,970752,9.999999747378752e-05
1756586803.4685981,974848,9.999999747378752e-05
1756586819.6048903,978944,9.999999747378752e-05
1756586838.1957374,983040,9.999999747378752e-05
1756586855.2637305,987136,9.999999747378752e-05
1756586871.3024268,991232,9.999999747378752e-05
1756586886.387976,995328,9.999999747378752e-05
1756586905.2962065,999424,9.999999747378752e-05
1756586922.415408,1003520,9.999999747378752e-05
