Wall time,Step,Value
1756584895.5391753,540672,464.2349853515625
1756584914.1277592,544768,469.6090087890625
1756584931.5220325,548864,479.72601318359375
1756584947.8224745,552960,467.0849914550781
1756584965.5873356,557056,470.3160095214844
1756584981.047186,561152,498.114990234375
1756584996.356261,565248,500.6929931640625
1756585015.3276596,569344,492.5409851074219
1756585035.638317,573440,481.9129943847656
1756585054.0137327,577536,475.5169982910156
1756585074.427453,581632,500.48699951171875
1756585097.285875,585728,503.0849914550781
1756585117.845741,589824,496.4020080566406
1756585136.8222244,593920,510.3500061035156
1756585160.828128,598016,476.5419921875
1756585178.15152,602112,467.52398681640625
1756585194.0950615,606208,488.2340087890625
1756585211.098669,610304,499.5880126953125
1756585228.044066,614400,456.62298583984375
1756585246.804061,618496,440.79901123046875
1756585269.0773492,622592,496.22198486328125
1756585291.1231327,626688,507.0140075683594
1756585310.5185795,630784,462.32598876953125
1756585328.590528,634880,489.4880065917969
1756585349.3138676,638976,502.6659851074219
1756585368.6525345,643072,506.3840026855469
1756585385.8990245,647168,502.864990234375
1756585405.6643107,651264,467.5950012207031
1756585423.6754985,655360,485.2250061035156
1756585441.8182538,659456,459.92498779296875
1756585460.9955542,663552,481.25299072265625
1756585478.6915927,667648,501.2879943847656
1756585495.4965346,671744,500.0169982910156
1756585512.648854,675840,489.4649963378906
1756585530.6426108,679936,494.8320007324219
1756585548.0004115,684032,482.4649963378906
1756585566.7316558,688128,518.3040161132812
1756585586.2978356,692224,511.1830139160156
1756585604.1463792,696320,472.0669860839844
1756585621.3907874,700416,478.1080017089844
1756585640.3428857,704512,507.427001953125
1756585657.9916763,708608,485.5329895019531
1756585675.6074362,712704,484.7699890136719
1756585693.8040202,716800,489.8599853515625
1756585712.9112427,720896,504.24700927734375
1756585730.428739,724992,483.8240051269531
1756585748.986998,729088,470.4070129394531
1756585768.4098446,733184,477.2879943847656
1756585785.6569753,737280,458.6180114746094
1756585803.3644621,741376,447.30499267578125
1756585822.1777282,745472,476.0450134277344
1756585840.156896,749568,488.0469970703125
1756585858.473966,753664,477.2349853515625
1756585877.4720805,757760,486.38800048828125
1756585898.6041465,761856,482.885986328125
1756585923.1129725,765952,495.2690124511719
1756585951.7376232,770048,492.07000732421875
1756585969.946121,774144,499.4049987792969
1756585986.2252665,778240,472.7669982910156
1756586006.0646045,782336,455.5639953613281
1756586025.6206357,786432,491.49798583984375
1756586042.7545927,790528,481.06298828125
1756586062.1690342,794624,473.62799072265625
1756586079.490451,798720,462.20599365234375
1756586096.6188605,802816,457.1310119628906
1756586115.2544346,806912,458.11199951171875
1756586133.132965,811008,481.843994140625
1756586152.5310256,815104,496.9949951171875
1756586169.999208,819200,476.177001953125
1756586188.6383119,823296,463.6090087890625
1756586205.3919802,827392,470.4440002441406
1756586221.3704863,831488,492.34698486328125
1756586239.168066,835584,480.97698974609375
1756586256.1297214,839680,501.9939880371094
1756586272.7567005,843776,482.42401123046875
1756586289.6127193,847872,477.5379943847656
1756586310.093757,851968,482.98699951171875
1756586328.3707194,856064,491.3819885253906
1756586344.6447968,860160,473.343994140625
1756586361.3882854,864256,484.14599609375
1756586376.1582,868352,485.18499755859375
1756586390.2984416,872448,502.5400085449219
1756586404.5785184,876544,482.4179992675781
1756586421.4446611,880640,493.5509948730469
1756586437.2093225,884736,478.5140075683594
1756586452.9947379,888832,489.41900634765625
1756586468.4942887,892928,466.8139953613281
1756586487.1533298,897024,477.5299987792969
1756586504.4598207,901120,476.33599853515625
1756586523.174723,905216,488.114013671875
1756586542.6925278,909312,461.6390075683594
1756586561.4769065,913408,471.22100830078125
1756586576.5382776,917504,507.2460021972656
1756586591.4766626,921600,487.1549987792969
1756586607.890893,925696,494.3139953613281
1756586623.3551514,929792,476.3580017089844
1756586638.7159564,933888,464.5929870605469
1756586653.8257256,937984,482.8789978027344
1756586669.30761,942080,456.00201416015625
1756586683.963538,946176,468.9070129394531
1756586700.203553,950272,488.3630065917969
1756586717.80163,954368,498.0299987792969
1756586732.6473558,958464,510.96099853515625
1756586748.9080868,962560,472.1260070800781
1756586768.758314,966656,476.6300048828125
1756586787.298979,970752,486.5530090332031
1756586803.4684296,974848,503.2460021972656
1756586819.6047716,978944,510.9330139160156
1756586838.195613,983040,503.989990234375
1756586855.2636216,987136,500.85400390625
1756586871.302315,991232,494.49798583984375
1756586886.3878453,995328,501.40399169921875
1756586905.2960885,999424,498.65301513671875
1756586922.4152932,1003520,475.9169921875
